@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute 1-1 numeric

@data
1405,'2018/02/28 04:59:26:383',5,-757.109253,1061.397949,4134.433594,30
1406,'2018/02/28 04:59:26:412',5,-757.109253,1061.397949,4134.433594,30
1407,'2018/02/28 04:59:26:418',5,-757.109253,1061.397949,4134.433594,30
1408,'2018/02/28 04:59:26:443',5,-757.109253,1061.397949,4134.433594,30
1409,'2018/02/28 04:59:26:451',5,-757.109253,1061.397949,4134.433594,30
1410,'2018/02/28 04:59:26:471',5,-757.334412,1057.402222,4134.273926,30
1411,'2018/02/28 04:59:26:480',5,-757.334412,1057.402222,4134.273926,30
1412,'2018/02/28 04:59:26:511',5,-757.334412,1057.402222,4134.273926,30
1413,'2018/02/28 04:59:26:516',5,-757.334412,1057.402222,4134.273926,30
1414,'2018/02/28 04:59:26:530',5,-757.334412,1057.402222,4134.273926,30
1415,'2018/02/28 04:59:26:562',5,-757.716858,1067.037476,4135.401855,30
1416,'2018/02/28 04:59:26:563',5,-757.716858,1067.037476,4135.401855,30
1417,'2018/02/28 04:59:26:593',5,-758.039001,1065.476196,4136.55957,30
1418,'2018/02/28 04:59:26:613',5,-758.419556,1066.863403,4138.331543,30
1419,'2018/02/28 04:59:26:618',5,-758.419556,1066.863403,4138.331543,30
1420,'2018/02/28 04:59:26:634',5,-758.419556,1066.863403,4138.331543,30
1421,'2018/02/28 04:59:26:662',5,-758.419556,1066.863403,4138.331543,30
1422,'2018/02/28 04:59:26:667',5,-758.419556,1066.863403,4138.331543,30
1423,'2018/02/28 04:59:26:680',5,-758.419556,1066.863403,4138.331543,30
1424,'2018/02/28 04:59:26:715',5,-758.419556,1066.863403,4138.331543,30
1425,'2018/02/28 04:59:26:717',5,-758.419556,1066.863403,4138.331543,30
1426,'2018/02/28 04:59:26:742',5,-758.419556,1066.863403,4138.331543,30
1427,'2018/02/28 04:59:26:751',5,-758.419556,1066.863403,4138.331543,30
1428,'2018/02/28 04:59:26:776',5,-758.397278,1067.657349,4138.140137,30
1429,'2018/02/28 04:59:26:780',5,-758.397278,1067.657349,4138.140137,30
1430,'2018/02/28 04:59:26:813',5,-758.10321,1065.492798,4136.650391,30
1431,'2018/02/28 04:59:26:816',5,-758.10321,1065.492798,4136.650391,30
1432,'2018/02/28 04:59:26:838',5,-758.10321,1065.492798,4136.650391,30
1433,'2018/02/28 04:59:26:849',5,-758.10321,1065.492798,4136.650391,30
1434,'2018/02/28 04:59:26:871',5,-758.040405,1068.994263,4136.565918,30
1435,'2018/02/28 04:59:26:880',5,-758.040405,1068.994263,4136.565918,30
1436,'2018/02/28 04:59:26:913',5,-757.610596,1063.980957,4134.578125,30
1437,'2018/02/28 04:59:26:917',5,-757.610596,1063.980957,4134.578125,30
1438,'2018/02/28 04:59:26:939',5,-757.610596,1063.980957,4134.578125,30
1439,'2018/02/28 04:59:26:949',5,-757.610596,1063.980957,4134.578125,30
1440,'2018/02/28 04:59:26:980',5,-756.112854,1060.578003,4126.824219,30
1441,'2018/02/28 04:59:26:984',5,-756.112854,1060.578003,4126.824219,30
1442,'2018/02/28 04:59:27:013',5,-756.408081,1077.686157,4128.909668,30
1443,'2018/02/28 04:59:27:018',5,-756.408081,1077.686157,4128.909668,30
1444,'2018/02/28 04:59:27:044',5,-756.408081,1077.686157,4128.909668,30
1445,'2018/02/28 04:59:27:052',5,-756.408081,1077.686157,4128.909668,30
1446,'2018/02/28 04:59:27:083',5,-756.612488,1077.370361,4130.518555,30
1447,'2018/02/28 04:59:27:085',5,-756.612488,1077.370361,4130.518555,30
1448,'2018/02/28 04:59:27:113',5,-756.359924,1073.814941,4129.631348,30
1449,'2018/02/28 04:59:27:118',5,-756.359924,1073.814941,4129.631348,30
1450,'2018/02/28 04:59:27:146',5,-756.359924,1073.814941,4129.631348,30
1451,'2018/02/28 04:59:27:151',5,-756.359924,1073.814941,4129.631348,30
1452,'2018/02/28 04:59:27:178',5,-756.359924,1073.814941,4129.631348,30
1453,'2018/02/28 04:59:27:184',5,-756.359924,1073.814941,4129.631348,30
1454,'2018/02/28 04:59:27:210',5,-756.230042,1078.325195,4129.401855,30
1455,'2018/02/28 04:59:27:217',5,-756.230042,1078.325195,4129.401855,30
1456,'2018/02/28 04:59:27:238',5,-756.233154,1074.761353,4129.875488,30
1457,'2018/02/28 04:59:27:249',5,-756.233154,1074.761353,4129.875488,30
1458,'2018/02/28 04:59:27:278',5,-754.35083,1066.397583,4120.015137,30
1459,'2018/02/28 04:59:27:283',5,-754.35083,1066.397583,4120.015137,30
1460,'2018/02/28 04:59:27:311',5,-754.645569,1074.407593,4122.016113,30
1461,'2018/02/28 04:59:27:316',5,-754.645569,1074.407593,4122.016113,30
1462,'2018/02/28 04:59:27:344',5,-754.819397,1076.22522,4123.317871,30
1463,'2018/02/28 04:59:27:350',5,-754.819397,1076.22522,4123.317871,30
1464,'2018/02/28 04:59:27:377',5,-754.819397,1076.22522,4123.317871,30
1465,'2018/02/28 04:59:27:386',5,-754.819397,1076.22522,4123.317871,30
1466,'2018/02/28 04:59:27:414',5,-754.693054,1084.929199,4122.939941,30
1467,'2018/02/28 04:59:27:418',5,-754.693054,1084.929199,4122.939941,30
1468,'2018/02/28 04:59:27:444',5,-755.187927,1085.71521,4125.916504,30
1469,'2018/02/28 04:59:27:453',5,-755.187927,1085.71521,4125.916504,30
1470,'2018/02/28 04:59:27:483',5,-755.187927,1085.71521,4125.916504,30
1471,'2018/02/28 04:59:27:485',5,-755.187927,1085.71521,4125.916504,30
1472,'2018/02/28 04:59:27:514',5,-755.187927,1085.71521,4125.916504,30
1473,'2018/02/28 04:59:27:519',5,-755.187927,1085.71521,4125.916504,30
1474,'2018/02/28 04:59:27:546',5,-755.187927,1085.71521,4125.916504,30
1475,'2018/02/28 04:59:27:550',5,-755.187927,1085.71521,4125.916504,30
1476,'2018/02/28 04:59:27:579',5,-755.617249,1091.295288,4128.49707,30
1477,'2018/02/28 04:59:27:583',5,-755.617249,1091.295288,4128.49707,30
1478,'2018/02/28 04:59:27:615',5,-755.759888,1085.52832,4129.475098,30
1479,'2018/02/28 04:59:27:617',5,-755.759888,1085.52832,4129.475098,30
1480,'2018/02/28 04:59:27:645',5,-755.90033,1080.32312,4130.406738,30
1481,'2018/02/28 04:59:27:651',5,-755.90033,1080.32312,4130.406738,30
1482,'2018/02/28 04:59:27:666',5,-755.90033,1080.32312,4130.406738,30
1483,'2018/02/28 04:59:27:695',5,-755.75061,1075.300293,4129.722168,30
1484,'2018/02/28 04:59:27:712',5,-756.080444,1071.539551,4131.631348,30
1485,'2018/02/28 04:59:27:717',5,-756.080444,1071.539551,4131.631348,30
1486,'2018/02/28 04:59:27:743',5,-755.946289,1062.642456,4130.980469,30
1487,'2018/02/28 04:59:27:751',5,-755.946289,1062.642456,4130.980469,30
1488,'2018/02/28 04:59:27:777',5,-755.946289,1062.642456,4130.980469,30
1489,'2018/02/28 04:59:27:784',5,-755.946289,1062.642456,4130.980469,30
1490,'2018/02/28 04:59:27:813',5,-755.946289,1062.642456,4130.980469,30
1491,'2018/02/28 04:59:27:818',5,-755.946289,1062.642456,4130.980469,30
1492,'2018/02/28 04:59:27:851',5,-755.946289,1062.642456,4130.980469,30
1493,'2018/02/28 04:59:27:881',5,-759.151672,1064.677368,4148.557129,30
1494,'2018/02/28 04:59:27:885',5,-759.151672,1064.677368,4148.557129,30
1495,'2018/02/28 04:59:27:915',5,-756.146118,1063.498169,4132.17627,30
1496,'2018/02/28 04:59:27:917',5,-756.146118,1063.498169,4132.17627,30
1497,'2018/02/28 04:59:27:946',5,-753.837769,1063.102783,4119.589844,30
1498,'2018/02/28 04:59:27:950',5,-753.837769,1063.102783,4119.589844,30
1499,'2018/02/28 04:59:27:978',5,-753.990662,1065.979858,4120.44043,30
1500,'2018/02/28 04:59:27:984',5,-753.990662,1065.979858,4120.44043,30
1501,'2018/02/28 04:59:28:012',5,-753.990662,1065.979858,4120.44043,30
1502,'2018/02/28 04:59:28:017',5,-753.990662,1065.979858,4120.44043,30
1503,'2018/02/28 04:59:28:043',5,-754.360413,1063.831421,4122.465332,30
1504,'2018/02/28 04:59:28:051',5,-754.360413,1063.831421,4122.465332,30
1505,'2018/02/28 04:59:28:076',5,-754.360413,1063.831421,4122.465332,30
1506,'2018/02/28 04:59:28:082',5,-754.360413,1063.831421,4122.465332,30
1507,'2018/02/28 04:59:28:112',5,-754.360413,1063.831421,4122.465332,30
1508,'2018/02/28 04:59:28:116',5,-754.360413,1063.831421,4122.465332,30
1509,'2018/02/28 04:59:28:145',5,-754.360413,1063.831421,4122.465332,30
1510,'2018/02/28 04:59:28:148',5,-754.360413,1063.831421,4122.465332,30
1511,'2018/02/28 04:59:28:175',5,-754.837036,1062.207275,4125.066406,30
1512,'2018/02/28 04:59:28:185',5,-754.837036,1062.207275,4125.066406,30
1513,'2018/02/28 04:59:28:212',5,-754.572632,1059.900635,4123.611816,30
1514,'2018/02/28 04:59:28:219',5,-754.572632,1059.900635,4123.611816,30
1515,'2018/02/28 04:59:28:246',5,-754.725098,1055.973877,4124.431152,30
1516,'2018/02/28 04:59:28:251',5,-754.725098,1055.973877,4124.431152,30
1517,'2018/02/28 04:59:28:282',5,-756.81311,1093.773926,4135.824219,30
1518,'2018/02/28 04:59:28:285',5,-756.81311,1093.773926,4135.824219,30
1519,'2018/02/28 04:59:28:314',5,-753.688538,1081.606689,4118.730957,30
1520,'2018/02/28 04:59:28:317',5,-753.688538,1081.606689,4118.730957,30
1521,'2018/02/28 04:59:28:347',5,-753.688538,1081.606689,4118.730957,30
1522,'2018/02/28 04:59:28:350',5,-753.688538,1081.606689,4118.730957,30
1523,'2018/02/28 04:59:28:379',5,-753.688538,1081.606689,4118.730957,30
1524,'2018/02/28 04:59:28:383',5,-753.688538,1081.606689,4118.730957,30
1525,'2018/02/28 04:59:28:410',5,-754.144958,1077.63269,4121.205078,30
1526,'2018/02/28 04:59:28:417',5,-754.144958,1077.63269,4121.205078,30
1527,'2018/02/28 04:59:28:445',5,-754.239685,1071.040283,4121.702148,30
1528,'2018/02/28 04:59:28:450',5,-754.239685,1071.040283,4121.702148,30
1529,'2018/02/28 04:59:28:478',5,-754.239685,1071.040283,4121.702148,30
1530,'2018/02/28 04:59:28:483',5,-754.239685,1071.040283,4121.702148,30
1531,'2018/02/28 04:59:28:511',5,-753.999817,1067.274658,4120.371582,30
1532,'2018/02/28 04:59:28:516',5,-753.999817,1067.274658,4120.371582,30
1533,'2018/02/28 04:59:28:546',5,-755.26355,1060.954834,4127.258789,30
1534,'2018/02/28 04:59:28:550',5,-755.26355,1060.954834,4127.258789,30
1535,'2018/02/28 04:59:28:576',5,-755.085205,1056.255615,4126.266602,30
1536,'2018/02/28 04:59:28:585',5,-755.085205,1056.255615,4126.266602,30
1537,'2018/02/28 04:59:28:612',5,-755.101135,1055.05603,4126.337891,30
1538,'2018/02/28 04:59:28:618',5,-755.101135,1055.05603,4126.337891,30
1539,'2018/02/28 04:59:28:646',5,-755.101135,1055.05603,4126.337891,30
1540,'2018/02/28 04:59:28:650',5,-755.101135,1055.05603,4126.337891,30
1541,'2018/02/28 04:59:28:669',5,-755.101135,1055.05603,4126.337891,30
1542,'2018/02/28 04:59:28:695',5,-754.824524,1053.771362,4124.811523,30
1543,'2018/02/28 04:59:28:701',5,-754.824524,1053.771362,4124.811523,30
1544,'2018/02/28 04:59:28:727',5,-757.44342,1056.81604,4139.109863,30
1545,'2018/02/28 04:59:28:748',5,-758.266052,1065.220337,4143.59375,30
1546,'2018/02/28 04:59:28:750',5,-758.266052,1065.220337,4143.59375,30
1547,'2018/02/28 04:59:28:768',5,-758.266052,1065.220337,4143.59375,30
1548,'2018/02/28 04:59:28:796',5,-757.838501,1065.978149,4141.24707,30
1549,'2018/02/28 04:59:28:801',5,-757.838501,1065.978149,4141.24707,30
1550,'2018/02/28 04:59:28:827',5,-757.349976,1076.630737,4138.568848,30
1551,'2018/02/28 04:59:28:834',5,-757.349976,1076.630737,4138.568848,30
1552,'2018/02/28 04:59:28:861',5,-757.349976,1076.630737,4138.568848,30
1553,'2018/02/28 04:59:28:866',5,-757.349976,1076.630737,4138.568848,30
1554,'2018/02/28 04:59:28:893',5,-754.224854,1076.982178,4121.484863,30
1555,'2018/02/28 04:59:28:900',5,-754.224854,1076.982178,4121.484863,30
1556,'2018/02/28 04:59:28:931',5,-754.141724,1075.926636,4121.024902,30
1557,'2018/02/28 04:59:28:936',5,-754.141724,1075.926636,4121.024902,30
1558,'2018/02/28 04:59:28:961',5,-754.111511,1072.372559,4120.855469,30
1559,'2018/02/28 04:59:28:966',5,-754.111511,1072.372559,4120.855469,30
1560,'2018/02/28 04:59:28:996',5,-755.122314,1075.681641,4126.375488,30
1561,'2018/02/28 04:59:29:001',5,-755.122314,1075.681641,4126.375488,30
1562,'2018/02/28 04:59:29:028',5,-754.906555,1074.397217,4125.193848,30
1563,'2018/02/28 04:59:29:034',5,-754.906555,1074.397217,4125.193848,30
1564,'2018/02/28 04:59:29:064',5,-754.886292,1068.366333,4125.081055,30
1565,'2018/02/28 04:59:29:067',5,-754.886292,1068.366333,4125.081055,30
1566,'2018/02/28 04:59:29:095',5,-754.886292,1068.366333,4125.081055,30
1567,'2018/02/28 04:59:29:103',5,-754.886292,1068.366333,4125.081055,30
1568,'2018/02/28 04:59:29:129',5,-754.886292,1068.366333,4125.081055,30
1569,'2018/02/28 04:59:29:135',5,-754.886292,1068.366333,4125.081055,30
1570,'2018/02/28 04:59:29:164',5,-755.049805,1063.292358,4125.973633,30
1571,'2018/02/28 04:59:29:166',5,-755.049805,1063.292358,4125.973633,30
1572,'2018/02/28 04:59:29:196',5,-754.960144,1066.14917,4125.482422,30
1573,'2018/02/28 04:59:29:199',5,-754.960144,1066.14917,4125.482422,30
1574,'2018/02/28 04:59:29:227',5,-758.241577,1073.520874,4143.413574,30
1575,'2018/02/28 04:59:29:234',5,-758.241577,1073.520874,4143.413574,30
1576,'2018/02/28 04:59:29:260',5,-759.097351,1074.564697,4148.089844,30
1577,'2018/02/28 04:59:29:267',5,-759.097351,1074.564697,4148.089844,30
1578,'2018/02/28 04:59:29:294',5,-758.204773,1073.151733,4143.212891,30
1579,'2018/02/28 04:59:29:300',5,-758.204773,1073.151733,4143.212891,30
1580,'2018/02/28 04:59:29:331',5,-757.528137,1072.061157,4139.516113,30
1581,'2018/02/28 04:59:29:333',5,-757.528137,1072.061157,4139.516113,30
1582,'2018/02/28 04:59:29:363',5,-756.694275,1068.240234,4134.959961,30
1583,'2018/02/28 04:59:29:368',5,-756.694275,1068.240234,4134.959961,30
1584,'2018/02/28 04:59:29:395',5,-755.148376,1063.763062,4126.513184,30
1585,'2018/02/28 04:59:29:400',5,-755.148376,1063.763062,4126.513184,30
1586,'2018/02/28 04:59:29:417',5,-755.148376,1063.763062,4126.513184,30
1587,'2018/02/28 04:59:29:444',5,-754.699829,1071.254639,4124.062988,30
1588,'2018/02/28 04:59:29:451',5,-754.699829,1071.254639,4124.062988,30
1589,'2018/02/28 04:59:29:480',5,-754.085876,1067.429443,4120.708984,30
1590,'2018/02/28 04:59:29:484',5,-754.085876,1067.429443,4120.708984,30
1591,'2018/02/28 04:59:29:515',5,-753.711304,1066.795044,4118.663086,30
1592,'2018/02/28 04:59:29:517',5,-753.711304,1066.795044,4118.663086,30
1593,'2018/02/28 04:59:29:536',5,-753.711304,1066.795044,4118.663086,30
1594,'2018/02/28 04:59:29:563',5,-753.633728,1066.587524,4118.239746,30
1595,'2018/02/28 04:59:29:579',5,-753.633728,1066.587524,4118.239746,30
1596,'2018/02/28 04:59:29:583',5,-753.633728,1066.587524,4118.239746,30
1597,'2018/02/28 04:59:29:609',5,-753.633728,1066.587524,4118.239746,30
1598,'2018/02/28 04:59:29:617',5,-753.633728,1066.587524,4118.239746,30
1599,'2018/02/28 04:59:29:644',5,-753.633728,1066.587524,4118.239746,30
1600,'2018/02/28 04:59:29:650',5,-753.633728,1066.587524,4118.239746,30
1601,'2018/02/28 04:59:29:678',5,-752.372253,1059.693359,4111.34668,30
1602,'2018/02/28 04:59:29:685',5,-752.372253,1059.693359,4111.34668,30
1603,'2018/02/28 04:59:29:701',5,-752.372253,1059.693359,4111.34668,30
1604,'2018/02/28 04:59:29:729',5,-752.372253,1059.693359,4111.34668,30
1605,'2018/02/28 04:59:29:744',5,-752.372253,1059.693359,4111.34668,30
1606,'2018/02/28 04:59:29:751',5,-752.372253,1059.693359,4111.34668,30
1607,'2018/02/28 04:59:29:779',5,-752.170044,1070.058716,4110.242676,30
1608,'2018/02/28 04:59:29:785',5,-752.170044,1070.058716,4110.242676,30
1609,'2018/02/28 04:59:29:811',5,-752.170044,1070.058716,4110.242676,30
1610,'2018/02/28 04:59:29:818',5,-752.170044,1070.058716,4110.242676,30
1611,'2018/02/28 04:59:29:843',5,-752.286987,1077.062378,4110.882324,30
1612,'2018/02/28 04:59:29:850',5,-752.286987,1077.062378,4110.882324,30
1613,'2018/02/28 04:59:29:879',5,-752.286987,1077.062378,4110.882324,30
1614,'2018/02/28 04:59:29:884',5,-752.286987,1077.062378,4110.882324,30
1615,'2018/02/28 04:59:29:916',5,-754.833923,1078.973633,4124.800781,30
1616,'2018/02/28 04:59:29:919',5,-754.833923,1078.973633,4124.800781,30
1617,'2018/02/28 04:59:29:933',5,-754.833923,1078.973633,4124.800781,30
1618,'2018/02/28 04:59:29:950',5,-754.833923,1078.973633,4124.800781,30
1619,'2018/02/28 04:59:29:968',5,-754.833923,1078.973633,4124.800781,30
1620,'2018/02/28 04:59:29:983',5,-754.833923,1078.973633,4124.800781,30
1621,'2018/02/28 04:59:30:013',5,-754.833923,1078.973633,4124.800781,30
1622,'2018/02/28 04:59:30:017',5,-754.833923,1078.973633,4124.800781,30
1623,'2018/02/28 04:59:30:048',5,-754.809143,1082.371948,4124.666016,30
1624,'2018/02/28 04:59:30:051',5,-754.809143,1082.371948,4124.666016,30
1625,'2018/02/28 04:59:30:067',5,-754.809143,1082.371948,4124.666016,30
1626,'2018/02/28 04:59:30:100',5,-754.642822,1079.963989,4123.757324,30
1627,'2018/02/28 04:59:30:133',5,-754.168152,1077.26001,4121.164063,30
1628,'2018/02/28 04:59:30:145',5,-753.750977,1069.758911,4118.884277,30
1629,'2018/02/28 04:59:30:150',5,-753.750977,1069.758911,4118.884277,30
1630,'2018/02/28 04:59:45:690',6,1364.389893,985.962891,3890.34668,35
1631,'2018/02/28 04:59:45:692',6,1364.389893,985.962891,3890.34668,35
1632,'2018/02/28 04:59:45:709',6,1364.389893,985.962891,3890.34668,35
1633,'2018/02/28 04:59:45:735',6,1385.668701,1001.449829,3951.682617,35
1634,'2018/02/28 04:59:45:742',6,1385.668701,1001.449829,3951.682617,35
1635,'2018/02/28 04:59:45:772',6,1364.470703,988.458862,3891.736328,35
1636,'2018/02/28 04:59:45:775',6,1364.470703,988.458862,3891.736328,35
1637,'2018/02/28 04:59:45:805',6,1346.146118,972.74585,3839.87793,35
1638,'2018/02/28 04:59:45:809',6,1346.146118,972.74585,3839.87793,35
1639,'2018/02/28 04:59:45:842',6,1369.81604,984.80011,3907.709229,35
1640,'2018/02/28 04:59:45:874',6,1350.683472,971.676025,3853.367676,35
1641,'2018/02/28 04:59:45:888',6,1374.736816,982.047363,3922.138916,35
1642,'2018/02/28 04:59:45:892',6,1374.736816,982.047363,3922.138916,35
1643,'2018/02/28 04:59:45:908',6,1374.736816,982.047363,3922.138916,35
1644,'2018/02/28 04:59:45:937',6,1398.018921,997.910278,3988.651611,35
1645,'2018/02/28 04:59:45:952',6,1418.493774,1014.56897,4047.107422,35
1646,'2018/02/28 04:59:45:959',6,1418.493774,1014.56897,4047.107422,35
1647,'2018/02/28 04:59:45:987',6,1434.609985,1022.816772,4093.091309,35
1648,'2018/02/28 04:59:45:992',6,1434.609985,1022.816772,4093.091309,35
1649,'2018/02/28 04:59:46:020',6,1445.83374,1025.526367,4125.088867,35
1650,'2018/02/28 04:59:46:025',6,1445.83374,1025.526367,4125.088867,35
1651,'2018/02/28 04:59:46:053',6,1415.395142,1006.585266,4038.225098,35
1652,'2018/02/28 04:59:46:059',6,1415.395142,1006.585266,4038.225098,35
1653,'2018/02/28 04:59:46:077',6,1415.395142,1006.585266,4038.225098,35
1654,'2018/02/28 04:59:46:102',6,1388.244141,989.792603,3960.721436,35
1655,'2018/02/28 04:59:46:109',6,1388.244141,989.792603,3960.721436,35
1656,'2018/02/28 04:59:46:136',6,1404.799927,999.21051,4007.875732,35
1657,'2018/02/28 04:59:46:142',6,1404.799927,999.21051,4007.875732,35
1658,'2018/02/28 04:59:46:169',6,1420.668213,1016.213562,4053.062012,35
1659,'2018/02/28 04:59:46:176',6,1420.668213,1016.213562,4053.062012,35
1660,'2018/02/28 04:59:46:203',6,1432.730591,1027.268311,4087.388916,35
1661,'2018/02/28 04:59:46:211',6,1432.730591,1027.268311,4087.388916,35
1662,'2018/02/28 04:59:46:237',6,1402.446655,1005.178955,4000.926514,35
1663,'2018/02/28 04:59:46:242',6,1402.446655,1005.178955,4000.926514,35
1664,'2018/02/28 04:59:46:272',6,1416.75415,1015.001343,4041.658936,35
1665,'2018/02/28 04:59:46:286',6,1388.316284,1001.032959,3960.467773,35
1666,'2018/02/28 04:59:46:292',6,1388.316284,1001.032959,3960.467773,35
1667,'2018/02/28 04:59:46:317',6,1363.579102,986.644958,3889.837402,35
1668,'2018/02/28 04:59:46:325',6,1363.579102,986.644958,3889.837402,35
1669,'2018/02/28 04:59:46:354',6,1385.399658,1003.127625,3952.014404,35
1670,'2018/02/28 04:59:46:358',6,1385.399658,1003.127625,3952.014404,35
1671,'2018/02/28 04:59:46:387',6,1402.883179,1018.835815,4001.82666,35
1672,'2018/02/28 04:59:46:392',6,1402.883179,1018.835815,4001.82666,35
1673,'2018/02/28 04:59:46:418',6,1374.835083,1000.185486,3928.181885,35
1674,'2018/02/28 04:59:46:425',6,1374.835083,1000.185486,3928.181885,35
1675,'2018/02/28 04:59:46:452',6,1351.946899,987.78418,3862.031494,35
1676,'2018/02/28 04:59:46:459',6,1351.946899,987.78418,3862.031494,35
1677,'2018/02/28 04:59:46:477',6,1351.946899,987.78418,3862.031494,35
1678,'2018/02/28 04:59:46:503',6,1374.237427,1005.455688,3924.783203,35
1679,'2018/02/28 04:59:46:509',6,1374.237427,1005.455688,3924.783203,35
1680,'2018/02/28 04:59:46:535',6,1352.844727,990.861511,3862.982178,35
1681,'2018/02/28 04:59:46:542',6,1352.844727,990.861511,3862.982178,35
1682,'2018/02/28 04:59:46:568',6,1333.651611,975.330505,3807.515625,35
1683,'2018/02/28 04:59:46:576',6,1333.651611,975.330505,3807.515625,35
1684,'2018/02/28 04:59:46:605',6,1317.857178,964.557495,3761.810059,35
1685,'2018/02/28 04:59:46:621',6,1304.22168,955.141541,3722.33252,35
1686,'2018/02/28 04:59:46:626',6,1304.22168,955.141541,3722.33252,35
1687,'2018/02/28 04:59:46:654',6,1293.801758,947.888794,3692.0979,35
1688,'2018/02/28 04:59:46:659',6,1293.801758,947.888794,3692.0979,35
1689,'2018/02/28 04:59:46:687',6,1325.185181,973.582031,3781.172363,35
1690,'2018/02/28 04:59:46:692',6,1325.185181,973.582031,3781.172363,35
1691,'2018/02/28 04:59:46:722',6,1313.084961,964.494751,3746.279297,35
1692,'2018/02/28 04:59:46:726',6,1313.084961,964.494751,3746.279297,35
1693,'2018/02/28 04:59:46:752',6,1303.199951,954.690125,3717.76709,35
1694,'2018/02/28 04:59:46:759',6,1303.199951,954.690125,3717.76709,35
1695,'2018/02/28 04:59:46:776',6,1303.199951,954.690125,3717.76709,35
1696,'2018/02/28 04:59:46:801',6,1294.850342,943.990112,3693.690918,35
1697,'2018/02/28 04:59:46:819',6,1287.769653,934.750732,3673.285156,35
1698,'2018/02/28 04:59:46:825',6,1287.769653,934.750732,3673.285156,35
1699,'2018/02/28 04:59:46:842',6,1287.769653,934.750732,3673.285156,35
1700,'2018/02/28 04:59:46:870',6,1282.653687,931.957581,3658.529297,35
1701,'2018/02/28 04:59:46:876',6,1282.653687,931.957581,3658.529297,35
1702,'2018/02/28 04:59:46:904',6,1282.653687,931.957581,3658.529297,35
1703,'2018/02/28 04:59:46:909',6,1282.653687,931.957581,3658.529297,35
1704,'2018/02/28 04:59:46:935',6,1278.583496,927.613342,3646.796387,35
1705,'2018/02/28 04:59:46:942',6,1278.583496,927.613342,3646.796387,35
1706,'2018/02/28 04:59:46:969',6,1315.347412,953.001221,3751.573486,35
1707,'2018/02/28 04:59:46:975',6,1315.347412,953.001221,3751.573486,35
1708,'2018/02/28 04:59:47:001',6,1349.745117,976.880798,3849.630371,35
1709,'2018/02/28 04:59:47:009',6,1349.745117,976.880798,3849.630371,35
1710,'2018/02/28 04:59:47:033',6,1376.290649,990.181091,3925.313721,35
1711,'2018/02/28 04:59:47:042',6,1376.290649,990.181091,3925.313721,35
1712,'2018/02/28 04:59:47:071',6,1400.753662,1007.878845,3995.076904,35
1713,'2018/02/28 04:59:47:075',6,1400.753662,1007.878845,3995.076904,35
1714,'2018/02/28 04:59:47:104',6,1400.753662,1007.878845,3995.076904,35
1715,'2018/02/28 04:59:47:118',6,1381.280518,993.943604,3939.531494,35
1716,'2018/02/28 04:59:47:125',6,1381.280518,993.943604,3939.531494,35
1717,'2018/02/28 04:59:47:154',6,1404.789673,1011.167542,4006.601563,35
1718,'2018/02/28 04:59:47:158',6,1404.789673,1011.167542,4006.601563,35
1719,'2018/02/28 04:59:47:187',6,1404.789673,1011.167542,4006.601563,35
1720,'2018/02/28 04:59:47:192',6,1404.789673,1011.167542,4006.601563,35
1721,'2018/02/28 04:59:47:220',6,1383.937134,998.64032,3947.143311,35
1722,'2018/02/28 04:59:47:225',6,1383.937134,998.64032,3947.143311,35
1723,'2018/02/28 04:59:47:242',6,1383.937134,998.64032,3947.143311,35
1724,'2018/02/28 04:59:47:269',6,1364.963013,987.225586,3893.049805,35
1725,'2018/02/28 04:59:47:276',6,1364.963013,987.225586,3893.049805,35
1726,'2018/02/28 04:59:47:303',6,1388.822876,1006.835083,3961.140137,35
1727,'2018/02/28 04:59:47:309',6,1388.822876,1006.835083,3961.140137,35
1728,'2018/02/28 04:59:47:337',6,1409.01416,1023.494324,4018.768799,35
1729,'2018/02/28 04:59:47:341',6,1409.01416,1023.494324,4018.768799,35
1730,'2018/02/28 04:59:47:367',6,1423.979736,1036.072998,4061.492188,35
1731,'2018/02/28 04:59:47:375',6,1423.979736,1036.072998,4061.492188,35
1732,'2018/02/28 04:59:47:402',6,1398.448608,1018.815491,3988.702637,35
1733,'2018/02/28 04:59:47:410',6,1398.448608,1018.815491,3988.702637,35
1734,'2018/02/28 04:59:47:438',6,1375.564941,1001.010803,3923.463379,35
1735,'2018/02/28 04:59:47:443',6,1375.564941,1001.010803,3923.463379,35
1736,'2018/02/28 04:59:47:471',6,1395.865479,1006.817505,3981.400879,35
1737,'2018/02/28 04:59:47:475',6,1395.865479,1006.817505,3981.400879,35
1738,'2018/02/28 04:59:47:504',6,1413.16333,1021.801941,4030.771484,35
1739,'2018/02/28 04:59:47:519',6,1387.440674,1005.126404,3957.427246,35
1740,'2018/02/28 04:59:47:525',6,1387.440674,1005.126404,3957.427246,35
1741,'2018/02/28 04:59:47:551',6,1364.368164,983.41864,3891.639648,35
1742,'2018/02/28 04:59:47:558',6,1364.368164,983.41864,3891.639648,35
1743,'2018/02/28 04:59:47:587',6,1344.594238,971.475708,3835.258057,35
1744,'2018/02/28 04:59:47:591',6,1344.594238,971.475708,3835.258057,35
